project_id,Project,PMA,PEO,Contractor,Phase,Type,Date,LRE,OriginalCBB
103,Project103,PMA27,PEO3,E,,Other,1/30/2009,15155000,15120000
103,Project103,PMA27,PEO3,E,,Other,12/30/2008,15155000,15120000
103,Project103,PMA27,PEO3,E,,Other,11/30/2008,15155000,15120000
103,Project103,PMA27,PEO3,E,,Other,10/30/2008,15155000,15120000
103,Project103,PMA27,PEO3,E,,Other,9/30/2008,15155000,15120000
103,Project103,PMA27,PEO3,E,,Other,8/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,7/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,6/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,5/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,4/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,3/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,3/1/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,1/30/2008,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,12/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,11/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,10/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,9/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,8/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,7/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,6/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,5/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,4/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,3/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,3/2/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,1/30/2007,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,12/30/2006,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,11/30/2006,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,10/30/2006,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,9/30/2006,15120000,15120000
103,Project103,PMA27,PEO3,E,,Other,8/30/2006,15120000,15120000
104,Project104,PMA20,PEO2,E,R&D,Development,7/30/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,6/30/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,5/30/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,4/30/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,3/30/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,3/1/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,1/30/2008,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,12/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,11/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,10/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,9/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,8/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,7/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,6/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,5/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,4/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,3/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,3/2/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,1/30/2007,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,12/30/2006,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,11/30/2006,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,10/30/2006,73749000,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,9/30/2006,73749100,73749000
104,Project104,PMA20,PEO2,E,R&D,Development,8/30/2006,73749100,73749000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/30/2011,43000000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/2/2011,43000000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,1/30/2011,43000000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,12/30/2010,43000000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,11/30/2010,43000000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,10/30/2010,43000000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,9/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,8/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,7/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,6/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,5/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,4/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/2/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,1/30/2010,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,12/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,11/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,10/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,9/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,8/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,7/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,6/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,5/30/2009,41568000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,4/30/2009,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/30/2009,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/2/2009,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,1/30/2009,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,12/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,11/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,10/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,9/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,8/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,7/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,6/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,5/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,4/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/1/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,1/30/2008,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,12/30/2007,40263000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,11/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,10/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,9/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,8/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,7/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,6/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,5/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,4/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,3/2/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,1/30/2007,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,12/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,11/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,10/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,9/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,8/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,7/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,6/30/2006,33518000,17105000
105,Project105,PMA6,PEO1,AL,FRP,Other,5/30/2006,33518000,17105000
106,Project106,PMA21,PEO1,AK,,,12/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,11/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,10/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,9/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,8/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,7/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,6/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,5/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,4/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,3/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,3/2/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,1/30/2009,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,12/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,11/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,10/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,9/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,8/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,7/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,6/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,5/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,4/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,3/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,3/1/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,1/30/2008,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,12/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,11/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,10/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,9/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,8/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,7/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,6/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,5/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,4/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,3/30/2007,107805000,101965000
106,Project106,PMA21,PEO1,AK,,,3/2/2007,108613000,101965000
106,Project106,PMA21,PEO1,AK,,,1/30/2007,108613000,101965000
106,Project106,PMA21,PEO1,AK,,,12/30/2006,108613000,101965000
106,Project106,PMA21,PEO1,AK,,,11/30/2006,108613000,101965000
106,Project106,PMA21,PEO1,AK,,,10/30/2006,108613000,101965000
106,Project106,PMA21,PEO1,AK,,,9/30/2006,102000000,101965000
107,Project107,PMA21,PEO1,AK,,,11/30/2010,184000000,124740000
107,Project107,PMA21,PEO1,AK,,,10/30/2010,184000000,124740000
107,Project107,PMA21,PEO1,AK,,,9/30/2010,184000000,124740000
107,Project107,PMA21,PEO1,AK,,,8/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,7/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,6/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,5/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,4/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,3/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,3/2/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,1/30/2010,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,12/30/2009,175000000,124740000
107,Project107,PMA21,PEO1,AK,,,11/30/2009,154196000,124740000
107,Project107,PMA21,PEO1,AK,,,10/30/2009,154196000,124740000
107,Project107,PMA21,PEO1,AK,,,9/30/2009,154196000,124740000
107,Project107,PMA21,PEO1,AK,,,8/30/2009,154196000,124740000
107,Project107,PMA21,PEO1,AK,,,7/30/2009,154196000,124740000
107,Project107,PMA21,PEO1,AK,,,6/30/2009,154196000,124740000
107,Project107,PMA21,PEO1,AK,,,5/30/2009,155440000,124740000
107,Project107,PMA21,PEO1,AK,,,4/30/2009,155440000,124740000
107,Project107,PMA21,PEO1,AK,,,3/30/2009,155440000,124740000
107,Project107,PMA21,PEO1,AK,,,3/2/2009,155440000,124740000
107,Project107,PMA21,PEO1,AK,,,1/30/2009,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,12/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,11/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,10/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,9/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,8/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,7/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,6/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,5/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,4/30/2008,152870000,124740000
107,Project107,PMA21,PEO1,AK,,,3/30/2008,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,3/1/2008,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,1/30/2008,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,12/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,11/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,10/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,9/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,8/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,7/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,6/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,5/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,4/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,3/30/2007,152900000,124740000
107,Project107,PMA21,PEO1,AK,,,3/2/2007,132930000,124740000
107,Project107,PMA21,PEO1,AK,,,1/30/2007,132930000,124740000
107,Project107,PMA21,PEO1,AK,,,12/30/2006,132930000,124740000
107,Project107,PMA21,PEO1,AK,,,11/30/2006,118092000,124740000
107,Project107,PMA21,PEO1,AK,,,10/30/2006,118092000,124740000
107,Project107,PMA21,PEO1,AK,,,9/30/2006,124740000,124740000
108,Project108,PMA27,PEO3,D,,LRIP,7/30/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,6/30/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,5/30/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,4/30/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,3/30/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,3/1/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,1/30/2008,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,12/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,11/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,10/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,9/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,8/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,7/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,6/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,5/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,4/30/2007,20185800,20337000
108,Project108,PMA27,PEO3,D,,LRIP,3/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,3/2/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,1/30/2007,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,12/30/2006,20186100,20337000
108,Project108,PMA27,PEO3,D,,LRIP,11/30/2006,20186000,20337000
108,Project108,PMA27,PEO3,D,,LRIP,10/30/2006,20337299,20337000
109,Project109,PMA28,PEO3,C,,,4/30/2008,120957000,108227000
109,Project109,PMA28,PEO3,C,,,3/30/2008,120957000,108227000
109,Project109,PMA28,PEO3,C,,,3/1/2008,120957000,108227000
109,Project109,PMA28,PEO3,C,,,1/30/2008,120957000,108227000
109,Project109,PMA28,PEO3,C,,,12/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,11/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,10/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,9/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,8/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,7/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,6/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,5/30/2007,120957000,108227000
109,Project109,PMA28,PEO3,C,,,3/2/2007,106885000,108227000
109,Project109,PMA28,PEO3,C,,,1/30/2007,105554000,108227000
109,Project109,PMA28,PEO3,C,,,12/30/2006,105554000,108227000
109,Project109,PMA28,PEO3,C,,,11/30/2006,105554000,108227000
109,Project109,PMA28,PEO3,C,,,10/30/2006,108227000,108227000
110,Project110,PMA31,PEO3,AA,,Development,6/30/2008,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,5/30/2008,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,4/30/2008,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,3/30/2008,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,3/1/2008,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,1/30/2008,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,12/30/2007,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,11/30/2007,16879000,10195000
110,Project110,PMA31,PEO3,AA,,Development,10/30/2007,16372000,10195000
110,Project110,PMA31,PEO3,AA,,Development,9/30/2007,16372000,10195000
110,Project110,PMA31,PEO3,AA,,Development,8/30/2007,16372000,10195000
110,Project110,PMA31,PEO3,AA,,Development,7/30/2007,16372000,10195000
110,Project110,PMA31,PEO3,AA,,Development,6/30/2007,16372000,10195000
110,Project110,PMA31,PEO3,AA,,Development,5/30/2007,16372000,10195000
110,Project110,PMA31,PEO3,AA,,Development,4/30/2007,16492000,10195000
110,Project110,PMA31,PEO3,AA,,Development,3/30/2007,16492000,10195000
110,Project110,PMA31,PEO3,AA,,Development,3/2/2007,16492000,10195000
110,Project110,PMA31,PEO3,AA,,Development,1/30/2007,12465000,10195000
110,Project110,PMA31,PEO3,AA,,Development,12/30/2006,12465000,10195000
110,Project110,PMA31,PEO3,AA,,Development,11/30/2006,10201000,10195000
111,Project111,PMA31,PEO3,AA,,Other,6/30/2008,14331000,10643000
111,Project111,PMA31,PEO3,AA,,Other,5/30/2008,14331000,10643000
111,Project111,PMA31,PEO3,AA,,Other,4/30/2008,14331000,10643000
111,Project111,PMA31,PEO3,AA,,Other,3/30/2008,14331000,10643000
111,Project111,PMA31,PEO3,AA,,Other,3/1/2008,14331000,10643000
111,Project111,PMA31,PEO3,AA,,Other,1/30/2008,12885000,10643000
111,Project111,PMA31,PEO3,AA,,Other,12/30/2007,12885000,10643000
111,Project111,PMA31,PEO3,AA,,Other,11/30/2007,12885000,10643000
111,Project111,PMA31,PEO3,AA,,Other,10/30/2007,12885000,10643000
111,Project111,PMA31,PEO3,AA,,Other,9/30/2007,12885000,10643000
111,Project111,PMA31,PEO3,AA,,Other,8/30/2007,12885000,10643000
111,Project111,PMA31,PEO3,AA,,Other,7/30/2007,11155000,10643000
111,Project111,PMA31,PEO3,AA,,Other,6/30/2007,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,5/30/2007,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,4/30/2007,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,3/30/2007,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,3/2/2007,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,1/30/2007,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,12/30/2006,10679000,10643000
111,Project111,PMA31,PEO3,AA,,Other,11/30/2006,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,10/30/2006,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,9/30/2006,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,8/30/2006,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,7/30/2006,10643000,10643000
111,Project111,PMA31,PEO3,AA,,Other,6/30/2006,10643000,10643000
114,Project114,PMA32,PEO3,W,OPN,Production,3/2/2011,143884000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,1/30/2011,143884000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,12/30/2010,143884000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,11/30/2010,143884000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,10/30/2010,143884000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,9/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,8/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,7/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,6/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,5/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,4/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,3/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,3/2/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,1/30/2010,143665000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,12/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,11/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,10/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,9/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,8/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,7/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,6/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,5/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,4/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,3/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,3/2/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,1/30/2009,122452000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,12/30/2008,118125000,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,11/30/2008,118125300,59586000
114,Project114,PMA32,PEO3,W,OPN,Production,10/30/2008,118125300,59586000
